quarter_key,year,quarter,region_ar,city,property_type,rental_contracts,avg_rent,property_category_ar
2023Q4,2023,4,جازان,Jazan,Residential,7806,16411.019956,شقة - سكني
2023Q4,2023,4,جازان,Jazan,Residential,36,37557.142857,فيلا - سكني
2023Q4,2023,4,جازان,Jazan,Commercial,1010,837.911819,محل - تجاري
2023Q4,2023,4,جازان,Jazan,Commercial,42,548.586423,معرض تجاري - تجاري
2023Q4,2023,4,جازان,Jazan,Commercial,111,385.319235,مكتب - تجاري
2024Q1,2024,1,جازان,Jazan,Residential,159,13332.473118,استديو - سكني
2024Q1,2024,1,جازان,Jazan,Residential,3,21200.0,دوبلاكس - سكني
2024Q1,2024,1,جازان,Jazan,Residential,85,22514.385964,دور - سكني
2024Q1,2024,1,جازان,Jazan,Residential,6462,17340.859289,شقة - سكني
2024Q1,2024,1,جازان,Jazan,Residential,26,34666.666666,فيلا - سكني
2024Q1,2024,1,جازان,Jazan,Commercial,883,776.500985,محل - تجاري
2024Q1,2024,1,جازان,Jazan,Commercial,54,1117.422131,معرض تجاري - تجاري
2024Q1,2024,1,جازان,Jazan,Commercial,99,388.771785,مكتب - تجاري
2024Q2,2024,2,جازان,Jazan,Residential,170,14158.878504,استديو - سكني
2024Q2,2024,2,جازان,Jazan,Residential,2,19200.0,دوبلاكس - سكني
2024Q2,2024,2,جازان,Jazan,Residential,54,24871.111111,دور - سكني
2024Q2,2024,2,جازان,Jazan,Residential,5620,17862.469097,شقة - سكني
2024Q2,2024,2,جازان,Jazan,Residential,29,43096.285714,فيلا - سكني
2024Q2,2024,2,جازان,Jazan,Commercial,680,796.381475,محل - تجاري
2024Q2,2024,2,جازان,Jazan,Commercial,53,485.413894,معرض تجاري - تجاري
2024Q2,2024,2,جازان,Jazan,Commercial,76,499.175274,مكتب - تجاري
2024Q3,2024,3,جازان,Jazan,Residential,251,14840.0,استديو - سكني
2024Q3,2024,3,جازان,Jazan,Residential,5,18000.0,دوبلاكس - سكني
2024Q3,2024,3,جازان,Jazan,Residential,71,21645.833333,دور - سكني
2024Q3,2024,3,جازان,Jazan,Residential,7681,18030.134105,شقة - سكني
2024Q3,2024,3,جازان,Jazan,Residential,40,45962.962962,فيلا - سكني
2024Q3,2024,3,جازان,Jazan,Commercial,886,777.698026,محل - تجاري
2024Q3,2024,3,جازان,Jazan,Commercial,36,649.042581,معرض تجاري - تجاري
2024Q3,2024,3,جازان,Jazan,Commercial,105,370.114429,مكتب - تجاري
2024Q4,2024,4,جازان,Jazan,Residential,203,12441.761904,استديو - سكني
2024Q4,2024,4,جازان,Jazan,Residential,3,30000.0,دوبلاكس - سكني
2024Q4,2024,4,جازان,Jazan,Residential,83,22059.672131,دور - سكني
2024Q4,2024,4,جازان,Jazan,Residential,7542,18154.697084,شقة - سكني
2024Q4,2024,4,جازان,Jazan,Residential,57,47286.111111,فيلا - سكني
2024Q4,2024,4,جازان,Jazan,Commercial,1083,770.377132,محل - تجاري
2024Q4,2024,4,جازان,Jazan,Commercial,95,672.185594,معرض تجاري - تجاري
2024Q4,2024,4,جازان,Jazan,Commercial,113,403.838769,مكتب - تجاري
2019Q1,2019,1,عسير,Abha,Residential,3,14000.0,استديو - سكني
2019Q1,2019,1,عسير,Abha,Residential,2,37500.0,دوبلاكس - سكني
2019Q1,2019,1,عسير,Abha,Residential,22,22650.0,دور - سكني
2019Q1,2019,1,عسير,Abha,Residential,471,18688.116389,شقة - سكني
2019Q1,2019,1,عسير,Abha,Residential,3,33533.333333,فيلا - سكني
2019Q1,2019,1,عسير,Abha,Commercial,9,514.218567,محل - تجاري
2019Q1,2019,1,عسير,Abha,Commercial,1,163.63636,مكتب - تجاري
2019Q2,2019,2,عسير,Abha,Residential,11,15763.636363,استديو - سكني
2019Q2,2019,2,عسير,Abha,Residential,3,28000.0,دوبلاكس - سكني
2019Q2,2019,2,عسير,Abha,Residential,30,32718.518518,دور - سكني
2019Q2,2019,2,عسير,Abha,Residential,514,19174.825607,شقة - سكني
2019Q2,2019,2,عسير,Abha,Residential,3,43666.666666,فيلا - سكني
2019Q2,2019,2,عسير,Abha,Commercial,8,758.462911,محل - تجاري
2019Q2,2019,2,عسير,Abha,Commercial,2,296.875,مكتب - تجاري
2019Q3,2019,3,عسير,Abha,Residential,11,9200.0,استديو - سكني
2019Q3,2019,3,عسير,Abha,Residential,3,22000.0,دوبلاكس - سكني
2019Q3,2019,3,عسير,Abha,Residential,45,23507.333333,دور - سكني
2019Q3,2019,3,عسير,Abha,Residential,658,19009.20765,شقة - سكني
2019Q3,2019,3,عسير,Abha,Residential,5,34320.0,فيلا - سكني
2019Q3,2019,3,عسير,Abha,Commercial,50,635.620877,محل - تجاري
2019Q3,2019,3,عسير,Abha,Commercial,2,480.39216,مكتب - تجاري
2019Q4,2019,4,عسير,Abha,Residential,18,9214.285714,استديو - سكني
2019Q4,2019,4,عسير,Abha,Residential,1,20000.0,دوبلاكس - سكني
2019Q4,2019,4,عسير,Abha,Residential,38,21660.0,دور - سكني
2019Q4,2019,4,عسير,Abha,Residential,662,18920.154142,شقة - سكني
2019Q4,2019,4,عسير,Abha,Residential,6,29590.333333,فيلا - سكني
2019Q4,2019,4,عسير,Abha,Commercial,59,785.917523,محل - تجاري
2019Q4,2019,4,عسير,Abha,Commercial,1,1250.0,معرض تجاري - تجاري
2019Q4,2019,4,عسير,Abha,Commercial,1,833.33333,مكتب - تجاري
2020Q1,2020,1,عسير,Abha,Residential,190,13726.315789,استديو - سكني
2020Q1,2020,1,عسير,Abha,Residential,9,22347.444444,دوبلاكس - سكني
2020Q1,2020,1,عسير,Abha,Residential,43,24225.615384,دور - سكني
2020Q1,2020,1,عسير,Abha,Residential,953,18159.734806,شقة - سكني
2020Q1,2020,1,عسير,Abha,Residential,7,42322.166666,فيلا - سكني
2020Q1,2020,1,عسير,Abha,Commercial,49,615.995265,محل - تجاري
2020Q1,2020,1,عسير,Abha,Commercial,1,1041.66667,مكتب - تجاري
2020Q2,2020,2,عسير,Abha,Residential,221,8871.428571,استديو - سكني
2020Q2,2020,2,عسير,Abha,Residential,3,28866.666666,دوبلاكس - سكني
2020Q2,2020,2,عسير,Abha,Residential,55,23118.5,دور - سكني
2020Q2,2020,2,عسير,Abha,Residential,1150,17675.072855,شقة - سكني
2020Q2,2020,2,عسير,Abha,Residential,4,42250.0,فيلا - سكني
2020Q2,2020,2,عسير,Abha,Commercial,49,671.097113,محل - تجاري
2020Q2,2020,2,عسير,Abha,Commercial,10,279.771586,مكتب - تجاري
2020Q3,2020,3,عسير,Abha,Residential,83,10423.636363,استديو - سكني
2020Q3,2020,3,عسير,Abha,Residential,16,33461.538461,دوبلاكس - سكني
2020Q3,2020,3,عسير,Abha,Residential,96,22055.074074,دور - سكني
2020Q3,2020,3,عسير,Abha,Residential,1810,17144.231993,شقة - سكني
2020Q3,2020,3,عسير,Abha,Residential,18,30193.785714,فيلا - سكني
2020Q3,2020,3,عسير,Abha,Commercial,270,622.826265,محل - تجاري
2020Q3,2020,3,عسير,Abha,Commercial,2,150.916665,معرض تجاري - تجاري
2020Q3,2020,3,عسير,Abha,Commercial,25,316.378944,مكتب - تجاري
2020Q4,2020,4,عسير,Abha,Residential,47,10200.285714,استديو - سكني
2020Q4,2020,4,عسير,Abha,Residential,9,32225.222222,دوبلاكس - سكني
2020Q4,2020,4,عسير,Abha,Residential,107,22980.45977,دور - سكني
2020Q4,2020,4,عسير,Abha,Residential,1531,17781.154103,شقة - سكني
2020Q4,2020,4,عسير,Abha,Residential,8,62642.857142,فيلا - سكني
2020Q4,2020,4,عسير,Abha,Commercial,610,608.29784,محل - تجاري
2020Q4,2020,4,عسير,Abha,Commercial,15,554.023968,معرض تجاري - تجاري
2020Q4,2020,4,عسير,Abha,Commercial,36,328.514736,مكتب - تجاري
2021Q1,2021,1,عسير,Abha,Residential,60,10195.833333,استديو - سكني
2021Q1,2021,1,عسير,Abha,Residential,10,42720.0,دوبلاكس - سكني
2021Q1,2021,1,عسير,Abha,Residential,117,20230.352941,دور - سكني
2021Q1,2021,1,عسير,Abha,Residential,1460,17644.101214,شقة - سكني
2021Q1,2021,1,عسير,Abha,Residential,10,46000.0,فيلا - سكني
2021Q1,2021,1,عسير,Abha,Commercial,374,645.943106,محل - تجاري
2021Q1,2021,1,عسير,Abha,Commercial,4,317.460317,معرض تجاري - تجاري
2021Q1,2021,1,عسير,Abha,Commercial,27,237.66498,مكتب - تجاري
2021Q2,2021,2,عسير,Abha,Residential,31,14538.461538,استديو - سكني
2021Q2,2021,2,عسير,Abha,Residential,6,18698.0,دوبلاكس - سكني
2021Q2,2021,2,عسير,Abha,Residential,51,23908.044444,دور - سكني
2021Q2,2021,2,عسير,Abha,Residential,1038,17845.418972,شقة - سكني
2021Q2,2021,2,عسير,Abha,Residential,7,35310.142857,فيلا - سكني
2021Q2,2021,2,عسير,Abha,Commercial,244,593.776671,محل - تجاري
2021Q2,2021,2,عسير,Abha,Commercial,4,449.741435,معرض تجاري - تجاري
2021Q2,2021,2,عسير,Abha,Commercial,9,287.467132,مكتب - تجاري
2021Q3,2021,3,عسير,Abha,Residential,30,11564.285714,استديو - سكني
2021Q3,2021,3,عسير,Abha,Residential,7,35000.0,دوبلاكس - سكني
2021Q3,2021,3,عسير,Abha,Residential,108,21910.764044,دور - سكني
2021Q3,2021,3,عسير,Abha,Residential,1864,18418.158772,شقة - سكني
2021Q3,2021,3,عسير,Abha,Residential,23,34695.238095,فيلا - سكني
2021Q3,2021,3,عسير,Abha,Commercial,479,859.324371,محل - تجاري
2021Q3,2021,3,عسير,Abha,Commercial,30,573.288418,معرض تجاري - تجاري
2021Q3,2021,3,عسير,Abha,Commercial,83,247.285943,مكتب - تجاري
2021Q4,2021,4,عسير,Abha,Residential,104,14639.682539,استديو - سكني
2021Q4,2021,4,عسير,Abha,Residential,11,29715.818181,دوبلاكس - سكني
2021Q4,2021,4,عسير,Abha,Residential,148,21965.806722,دور - سكني
2021Q4,2021,4,عسير,Abha,Residential,2044,17734.359336,شقة - سكني
2021Q4,2021,4,عسير,Abha,Residential,33,34090.275862,فيلا - سكني
2021Q4,2021,4,عسير,Abha,Commercial,701,880.296454,محل - تجاري
2021Q4,2021,4,عسير,Abha,Commercial,35,642.117812,معرض تجاري - تجاري
2021Q4,2021,4,عسير,Abha,Commercial,53,261.197574,مكتب - تجاري
2022Q1,2022,1,عسير,Abha,Residential,57,11016.32653,استديو - سكني
2022Q1,2022,1,عسير,Abha,Residential,4,21666.666666,دوبلاكس - سكني
2022Q1,2022,1,عسير,Abha,Residential,156,21059.942857,دور - سكني
2022Q1,2022,1,عسير,Abha,Residential,2416,17606.87234,شقة - سكني
2022Q1,2022,1,عسير,Abha,Residential,27,40179.166666,فيلا - سكني
2022Q1,2022,1,عسير,Abha,Commercial,815,779.860679,محل - تجاري
2022Q1,2022,1,عسير,Abha,Commercial,50,694.296615,معرض تجاري - تجاري
2022Q1,2022,1,عسير,Abha,Commercial,74,299.982546,مكتب - تجاري
2022Q2,2022,2,عسير,Abha,Residential,62,14498.181818,استديو - سكني
2022Q2,2022,2,عسير,Abha,Residential,2,17500.0,دوبلاكس - سكني
2022Q2,2022,2,عسير,Abha,Residential,155,21117.692307,دور - سكني
2022Q2,2022,2,عسير,Abha,Residential,2500,17709.429471,شقة - سكني
2022Q2,2022,2,عسير,Abha,Residential,34,38264.433333,فيلا - سكني
2022Q2,2022,2,عسير,Abha,Commercial,844,658.965876,محل - تجاري
2022Q2,2022,2,عسير,Abha,Commercial,58,840.445246,معرض تجاري - تجاري
2022Q2,2022,2,عسير,Abha,Commercial,70,251.295621,مكتب - تجاري
2022Q3,2022,3,عسير,Abha,Residential,206,12500.0,استديو - سكني
2022Q3,2022,3,عسير,Abha,Residential,9,16550.0,دوبلاكس - سكني
2022Q3,2022,3,عسير,Abha,Residential,338,21512.60215,دور - سكني
2022Q3,2022,3,عسير,Abha,Residential,6010,15916.236697,شقة - سكني
2022Q3,2022,3,عسير,Abha,Residential,76,34897.87234,فيلا - سكني
2022Q3,2022,3,عسير,Abha,Commercial,1004,760.665544,محل - تجاري
2022Q3,2022,3,عسير,Abha,Commercial,62,723.261092,معرض تجاري - تجاري
2022Q3,2022,3,عسير,Abha,Commercial,88,271.459836,مكتب - تجاري
2022Q4,2022,4,عسير,Abha,Residential,218,12618.543046,استديو - سكني
2022Q4,2022,4,عسير,Abha,Residential,8,29500.0,دوبلاكس - سكني
2022Q4,2022,4,عسير,Abha,Residential,278,20488.0,دور - سكني
2022Q4,2022,4,عسير,Abha,Residential,6597,15074.763418,شقة - سكني
2022Q4,2022,4,عسير,Abha,Residential,46,36000.0,فيلا - سكني
2022Q4,2022,4,عسير,Abha,Commercial,1389,726.411993,محل - تجاري
2022Q4,2022,4,عسير,Abha,Commercial,73,712.819539,معرض تجاري - تجاري
2022Q4,2022,4,عسير,Abha,Commercial,65,286.953184,مكتب - تجاري
2023Q1,2023,1,عسير,Abha,Residential,203,12258.940397,استديو - سكني
2023Q1,2023,1,عسير,Abha,Residential,11,24890.90909,دوبلاكس - سكني
2023Q1,2023,1,عسير,Abha,Residential,285,21267.418803,دور - سكني
2023Q1,2023,1,عسير,Abha,Residential,6971,14799.060106,شقة - سكني
2023Q1,2023,1,عسير,Abha,Residential,61,35871.428571,فيلا - سكني
2023Q1,2023,1,عسير,Abha,Commercial,1184,730.376955,محل - تجاري
2023Q1,2023,1,عسير,Abha,Commercial,89,813.358389,معرض تجاري - تجاري
2023Q1,2023,1,عسير,Abha,Commercial,104,361.164843,مكتب - تجاري
2023Q2,2023,2,عسير,Abha,Residential,272,10543.396226,استديو - سكني
2023Q2,2023,2,عسير,Abha,Residential,10,27459.2,دوبلاكس - سكني
2023Q2,2023,2,عسير,Abha,Residential,271,21674.260465,دور - سكني
2023Q2,2023,2,عسير,Abha,Residential,6906,14739.115434,شقة - سكني
2023Q2,2023,2,عسير,Abha,Residential,51,42402.777777,فيلا - سكني
2023Q2,2023,2,عسير,Abha,Commercial,779,716.388599,محل - تجاري
2023Q2,2023,2,عسير,Abha,Commercial,41,632.720357,معرض تجاري - تجاري
2023Q2,2023,2,عسير,Abha,Commercial,84,275.73251,مكتب - تجاري
2023Q3,2023,3,عسير,Abha,Residential,375,9906.719367,استديو - سكني
2023Q3,2023,3,عسير,Abha,Residential,13,28160.0,دوبلاكس - سكني
2023Q3,2023,3,عسير,Abha,Residential,429,21141.698005,دور - سكني
2023Q3,2023,3,عسير,Abha,Residential,8191,15458.450442,شقة - سكني
2023Q3,2023,3,عسير,Abha,Residential,69,38936.111111,فيلا - سكني
2023Q3,2023,3,عسير,Abha,Commercial,1341,719.86886,محل - تجاري
2023Q3,2023,3,عسير,Abha,Commercial,83,874.706538,معرض تجاري - تجاري
2023Q3,2023,3,عسير,Abha,Commercial,132,384.88041,مكتب - تجاري
2023Q4,2023,4,عسير,Abha,Residential,220,13004.907975,استديو - سكني
2023Q4,2023,4,عسير,Abha,Residential,15,26400.0,دوبلاكس - سكني
2023Q4,2023,4,عسير,Abha,Residential,375,20183.035143,دور - سكني
2023Q4,2023,4,عسير,Abha,Residential,8657,15453.422329,شقة - سكني
2023Q4,2023,4,عسير,Abha,Residential,75,36498.214285,فيلا - سكني
2023Q4,2023,4,عسير,Abha,Commercial,1410,819.70359,محل - تجاري
2023Q4,2023,4,عسير,Abha,Commercial,75,816.649045,معرض تجاري - تجاري
2023Q4,2023,4,عسير,Abha,Commercial,74,287.558132,مكتب - تجاري
2024Q1,2024,1,عسير,Abha,Residential,168,11643.382352,استديو - سكني
2024Q1,2024,1,عسير,Abha,Residential,7,23580.857142,دوبلاكس - سكني
2024Q1,2024,1,عسير,Abha,Residential,377,20770.063694,دور - سكني
2024Q1,2024,1,عسير,Abha,Residential,7300,16769.034709,شقة - سكني
2024Q1,2024,1,عسير,Abha,Residential,60,34562.790697,فيلا - سكني
2024Q1,2024,1,عسير,Abha,Commercial,1407,788.593794,محل - تجاري
2024Q1,2024,1,عسير,Abha,Commercial,98,712.743454,معرض تجاري - تجاري
2024Q1,2024,1,عسير,Abha,Commercial,82,334.742691,مكتب - تجاري
2024Q2,2024,2,عسير,Abha,Residential,246,14107.926829,استديو - سكني
2024Q2,2024,2,عسير,Abha,Residential,17,26400.0,دوبلاكس - سكني
2024Q2,2024,2,عسير,Abha,Residential,298,20757.582329,دور - سكني
2024Q2,2024,2,عسير,Abha,Residential,7901,17070.8373,شقة - سكني
2024Q2,2024,2,عسير,Abha,Residential,71,36466.659574,فيلا - سكني
2024Q2,2024,2,عسير,Abha,Commercial,1159,774.93592,محل - تجاري
2024Q2,2024,2,عسير,Abha,Commercial,132,770.287494,معرض تجاري - تجاري
2024Q2,2024,2,عسير,Abha,Commercial,96,281.928256,مكتب - تجاري
2024Q3,2024,3,عسير,Abha,Residential,233,13509.625668,استديو - سكني
2024Q3,2024,3,عسير,Abha,Residential,11,30063.636363,دوبلاكس - سكني
2024Q3,2024,3,عسير,Abha,Residential,460,21376.723118,دور - سكني
2024Q3,2024,3,عسير,Abha,Residential,8886,17352.674203,شقة - سكني
2024Q3,2024,3,عسير,Abha,Residential,97,32110.447761,فيلا - سكني
2024Q3,2024,3,عسير,Abha,Commercial,1339,703.97019,محل - تجاري
2024Q3,2024,3,عسير,Abha,Commercial,184,875.161203,معرض تجاري - تجاري
2024Q3,2024,3,عسير,Abha,Commercial,85,325.720053,مكتب - تجاري
2024Q4,2024,4,عسير,Abha,Residential,270,13155.029585,استديو - سكني
